,artist_name,artist_pop,artist_genres,track_name,track_id,track_uri,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year
67,Zeds Dead,64,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house', 'vapor twitch']",Blame,5eh17lUQtcqtDyHTkNQp19,5eh17lUQtcqtDyHTkNQp19,48,0.605,0.759,9,-5.946,0,0.092,0.228,0.000381,0.0913,0.478,139.989,audio_features,5eh17lUQtcqtDyHTkNQp19,spotify:track:5eh17lUQtcqtDyHTkNQp19,https://api.spotify.com/v1/tracks/5eh17lUQtcqtDyHTkNQp19,https://api.spotify.com/v1/audio-analysis/5eh17lUQtcqtDyHTkNQp19,218493,4,2019
68,Fauve,51,"['french indie pop', 'french rock']",Voyous (feat. Georgio),30lgFZhpBhTiFZdhMQbdmm,30lgFZhpBhTiFZdhMQbdmm,45,0.596,0.832,10,-3.488,0,0.286,0.397,0.0,0.29,0.527,108.838,audio_features,30lgFZhpBhTiFZdhMQbdmm,spotify:track:30lgFZhpBhTiFZdhMQbdmm,https://api.spotify.com/v1/tracks/30lgFZhpBhTiFZdhMQbdmm,https://api.spotify.com/v1/audio-analysis/30lgFZhpBhTiFZdhMQbdmm,378360,4,2019
69,Twenty One Pilots,81,"['modern rock', 'rock']",We Don't Believe What's on TV,22OqansuvEMQu9W0EfiGTI,22OqansuvEMQu9W0EfiGTI,65,0.547,0.936,9,-4.023,1,0.102,0.23,3.04e-06,0.172,0.642,120.003,audio_features,22OqansuvEMQu9W0EfiGTI,spotify:track:22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/tracks/22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/audio-analysis/22OqansuvEMQu9W0EfiGTI,177200,4,2019
70,Axwell /\ Ingrosso,66,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Sun Is Shining,4b2tcjrG1qUkSdsqEFP2dB,4b2tcjrG1qUkSdsqEFP2dB,69,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,audio_features,4b2tcjrG1qUkSdsqEFP2dB,spotify:track:4b2tcjrG1qUkSdsqEFP2dB,https://api.spotify.com/v1/tracks/4b2tcjrG1qUkSdsqEFP2dB,https://api.spotify.com/v1/audio-analysis/4b2tcjrG1qUkSdsqEFP2dB,254653,4,2019
71,Fences,31,[],Arrows (feat. Macklemore & Ryan Lewis),2GPaAr882x4ZteZnxywolL,2GPaAr882x4ZteZnxywolL,40,0.679,0.694,7,-3.866,1,0.0483,0.256,0.0,0.213,0.36,129.995,audio_features,2GPaAr882x4ZteZnxywolL,spotify:track:2GPaAr882x4ZteZnxywolL,https://api.spotify.com/v1/tracks/2GPaAr882x4ZteZnxywolL,https://api.spotify.com/v1/audio-analysis/2GPaAr882x4ZteZnxywolL,235558,4,2019
72,Armin van Buuren,75,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",The Last Dancer,5WNeYAsW0vLWq4X1VyHRJ9,5WNeYAsW0vLWq4X1VyHRJ9,21,0.47,0.896,1,-3.692,1,0.0366,0.0585,0.00561,0.244,0.307,129.965,audio_features,5WNeYAsW0vLWq4X1VyHRJ9,spotify:track:5WNeYAsW0vLWq4X1VyHRJ9,https://api.spotify.com/v1/tracks/5WNeYAsW0vLWq4X1VyHRJ9,https://api.spotify.com/v1/audio-analysis/5WNeYAsW0vLWq4X1VyHRJ9,210125,4,2019
73,Twenty One Pilots,81,"['modern rock', 'rock']",Bandito,5INKIG4QNuD4xq7qZcfPzp,5INKIG4QNuD4xq7qZcfPzp,60,0.661,0.52,11,-8.367,0,0.028,0.256,0.0246,0.105,0.427,127.089,audio_features,5INKIG4QNuD4xq7qZcfPzp,spotify:track:5INKIG4QNuD4xq7qZcfPzp,https://api.spotify.com/v1/tracks/5INKIG4QNuD4xq7qZcfPzp,https://api.spotify.com/v1/audio-analysis/5INKIG4QNuD4xq7qZcfPzp,330987,4,2019
74,Black Rebel Motorcycle Club,54,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",Beat The Devil's Tattoo,2Wr7zFf78V0EghGjGKhoP0,2Wr7zFf78V0EghGjGKhoP0,0,0.517,0.908,4,-2.816,1,0.0376,0.445,0.0131,0.0902,0.692,96.531,audio_features,2Wr7zFf78V0EghGjGKhoP0,spotify:track:2Wr7zFf78V0EghGjGKhoP0,https://api.spotify.com/v1/tracks/2Wr7zFf78V0EghGjGKhoP0,https://api.spotify.com/v1/audio-analysis/2Wr7zFf78V0EghGjGKhoP0,226760,4,2019
75,Lady Gaga,88,"['art pop', 'dance pop', 'pop']",Shallow,2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,86,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4,2019
76,Jessie Reyez,72,"['canadian contemporary r&b', 'canadian pop', 'pop', 'r&b']",Great One,1rm9z2o1PgcJHIYL6nx0VG,1rm9z2o1PgcJHIYL6nx0VG,58,0.559,0.507,1,-5.502,1,0.0437,0.412,0.0,0.268,0.48,81.823,audio_features,1rm9z2o1PgcJHIYL6nx0VG,spotify:track:1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/tracks/1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/audio-analysis/1rm9z2o1PgcJHIYL6nx0VG,169827,4,2019
77,Barry Louis Polisar,43,[],All I Want Is You,5sIBOrRLBI6ypREdEPj2wQ,5sIBOrRLBI6ypREdEPj2wQ,56,0.557,0.407,7,-11.361,1,0.0457,0.402,0.0,0.0638,0.793,180.919,audio_features,5sIBOrRLBI6ypREdEPj2wQ,spotify:track:5sIBOrRLBI6ypREdEPj2wQ,https://api.spotify.com/v1/tracks/5sIBOrRLBI6ypREdEPj2wQ,https://api.spotify.com/v1/audio-analysis/5sIBOrRLBI6ypREdEPj2wQ,157587,4,2019
78,Vance Joy,77,"['folk-pop', 'pop']",Riptide,7yq4Qj7cqayVTp3FF9CWbm,7yq4Qj7cqayVTp3FF9CWbm,85,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4,2019
79,Soko,52,['french indie pop'],We Might Be Dead By Tomorrow,49A10weBfgwg4TUM3My7iv,49A10weBfgwg4TUM3My7iv,60,0.391,0.152,7,-16.558,1,0.0391,0.966,0.00197,0.119,0.0974,143.508,audio_features,49A10weBfgwg4TUM3My7iv,spotify:track:49A10weBfgwg4TUM3My7iv,https://api.spotify.com/v1/tracks/49A10weBfgwg4TUM3My7iv,https://api.spotify.com/v1/audio-analysis/49A10weBfgwg4TUM3My7iv,161413,4,2019
80,The Black Keys,71,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",Meet Me in the City,0vblqF5R4FyCAVBasjLGdu,0vblqF5R4FyCAVBasjLGdu,53,0.482,0.754,9,-5.486,1,0.0538,0.579,0.227,0.11,0.301,121.418,audio_features,0vblqF5R4FyCAVBasjLGdu,spotify:track:0vblqF5R4FyCAVBasjLGdu,https://api.spotify.com/v1/tracks/0vblqF5R4FyCAVBasjLGdu,https://api.spotify.com/v1/audio-analysis/0vblqF5R4FyCAVBasjLGdu,218467,4,2019
81,Kanye West,91,"['chicago rap', 'rap']",Famous,19a3JfW8BQwqHWUMbcqSx8,19a3JfW8BQwqHWUMbcqSx8,73,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,audio_features,19a3JfW8BQwqHWUMbcqSx8,spotify:track:19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8,196040,4,2019
82,Jonas Blue,75,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Fast Car,3Uoe0ZdEy9lLrXj1HhXx9H,3Uoe0ZdEy9lLrXj1HhXx9H,0,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,audio_features,3Uoe0ZdEy9lLrXj1HhXx9H,spotify:track:3Uoe0ZdEy9lLrXj1HhXx9H,https://api.spotify.com/v1/tracks/3Uoe0ZdEy9lLrXj1HhXx9H,https://api.spotify.com/v1/audio-analysis/3Uoe0ZdEy9lLrXj1HhXx9H,212424,4,2019
83,Grouplove,65,"['indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",Tongue Tied,0GO8y8jQk1PkHzS31d699N,0GO8y8jQk1PkHzS31d699N,79,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,2019
84,David Guetta,90,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Lovers on the Sun (feat. Sam Martin),2rgtCOVK2tpfao2VjURn84,2rgtCOVK2tpfao2VjURn84,70,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,audio_features,2rgtCOVK2tpfao2VjURn84,spotify:track:2rgtCOVK2tpfao2VjURn84,https://api.spotify.com/v1/tracks/2rgtCOVK2tpfao2VjURn84,https://api.spotify.com/v1/audio-analysis/2rgtCOVK2tpfao2VjURn84,203520,4,2019
85,Billie Eilish,90,"['art pop', 'electropop', 'pop']",ocean eyes,7hDVYcQq6MxkdJGweuCtl9,7hDVYcQq6MxkdJGweuCtl9,81,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,audio_features,7hDVYcQq6MxkdJGweuCtl9,spotify:track:7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,200379,4,2019
86,MEDUZA,78,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop house', 'tropical house']",Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,78,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4,2019
87,Ivan Gough,48,['progressive electro house'],In My Mind (feat. Georgi Kay) - Axwell Radio Edit,2tW2Kn1IGFFVfRVnQE2UaQ,2tW2Kn1IGFFVfRVnQE2UaQ,1,0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,audio_features,2tW2Kn1IGFFVfRVnQE2UaQ,spotify:track:2tW2Kn1IGFFVfRVnQE2UaQ,https://api.spotify.com/v1/tracks/2tW2Kn1IGFFVfRVnQE2UaQ,https://api.spotify.com/v1/audio-analysis/2tW2Kn1IGFFVfRVnQE2UaQ,185625,4,2019
88,Oasis,77,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']",Wonderwall - Remastered,5qqabIl2vWzo9ApSC317sa,5qqabIl2vWzo9ApSC317sa,79,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,audio_features,5qqabIl2vWzo9ApSC317sa,spotify:track:5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/tracks/5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa,258773,4,2019
89,Jake Bugg,59,"['modern rock', 'nottingham indie', 'rock']",Two Fingers,582EVyAFKmKPa1bVPSDurJ,582EVyAFKmKPa1bVPSDurJ,61,0.486,0.677,5,-5.227,1,0.0314,0.00252,0.0,0.102,0.913,120.576,audio_features,582EVyAFKmKPa1bVPSDurJ,spotify:track:582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/tracks/582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/audio-analysis/582EVyAFKmKPa1bVPSDurJ,195987,4,2019
90,The Black Keys,71,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",Lonely Boy,3dOAXUx7I1qnzWzxdnsyB8,3dOAXUx7I1qnzWzxdnsyB8,56,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,3dOAXUx7I1qnzWzxdnsyB8,spotify:track:3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/tracks/3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/audio-analysis/3dOAXUx7I1qnzWzxdnsyB8,193653,4,2019
91,Stadiumx,49,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",Howl At The Moon - Radio Edit,4pHvOc8OyXWGM78WGzShev,4pHvOc8OyXWGM78WGzShev,41,0.514,0.934,10,-3.201,0,0.0992,0.0525,0.00089,0.137,0.182,127.953,audio_features,4pHvOc8OyXWGM78WGzShev,spotify:track:4pHvOc8OyXWGM78WGzShev,https://api.spotify.com/v1/tracks/4pHvOc8OyXWGM78WGzShev,https://api.spotify.com/v1/audio-analysis/4pHvOc8OyXWGM78WGzShev,183750,4,2019
92,Alesso,77,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Take My Breath Away,2U1uiiXgExCpPr4GhLGJMv,2U1uiiXgExCpPr4GhLGJMv,54,0.517,0.9,10,-3.834,0,0.202,0.0598,0.0,0.348,0.475,120.967,audio_features,2U1uiiXgExCpPr4GhLGJMv,spotify:track:2U1uiiXgExCpPr4GhLGJMv,https://api.spotify.com/v1/tracks/2U1uiiXgExCpPr4GhLGJMv,https://api.spotify.com/v1/audio-analysis/2U1uiiXgExCpPr4GhLGJMv,188710,4,2019
93,Calvin Harris,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Promises (with Sam Smith) - David Guetta Remix,3Lv3frZVXU7Q0JEFvLIzWW,3Lv3frZVXU7Q0JEFvLIzWW,60,0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,audio_features,3Lv3frZVXU7Q0JEFvLIzWW,spotify:track:3Lv3frZVXU7Q0JEFvLIzWW,https://api.spotify.com/v1/tracks/3Lv3frZVXU7Q0JEFvLIzWW,https://api.spotify.com/v1/audio-analysis/3Lv3frZVXU7Q0JEFvLIzWW,190417,4,2019
94,LCD Soundsystem,60,"['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",Dance Yrself Clean,2cmRpmO04TLaKPzmAzySYZ,2cmRpmO04TLaKPzmAzySYZ,63,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,audio_features,2cmRpmO04TLaKPzmAzySYZ,spotify:track:2cmRpmO04TLaKPzmAzySYZ,https://api.spotify.com/v1/tracks/2cmRpmO04TLaKPzmAzySYZ,https://api.spotify.com/v1/audio-analysis/2cmRpmO04TLaKPzmAzySYZ,536471,4,2019
95,CamelPhat,66,"['deep tech house', 'edm', 'house', 'progressive house']",Cola - Robin Schulz Remix,7hhpH9L5L6jBTimrATV7fS,7hhpH9L5L6jBTimrATV7fS,52,0.706,0.847,10,-4.405,0,0.0709,0.106,0.0888,0.137,0.592,124.906,audio_features,7hhpH9L5L6jBTimrATV7fS,spotify:track:7hhpH9L5L6jBTimrATV7fS,https://api.spotify.com/v1/tracks/7hhpH9L5L6jBTimrATV7fS,https://api.spotify.com/v1/audio-analysis/7hhpH9L5L6jBTimrATV7fS,195784,4,2019
96,Borgeous,56,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",Make Me Yours,3G2O60rq5a77GEIwK1mVmh,3G2O60rq5a77GEIwK1mVmh,48,0.577,0.615,7,-6.084,0,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,audio_features,3G2O60rq5a77GEIwK1mVmh,spotify:track:3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/tracks/3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/audio-analysis/3G2O60rq5a77GEIwK1mVmh,195239,4,2019
97,metr,40,[],Rhythm of the Night,4hFG8nbAwO2PATnq5fSJEw,4hFG8nbAwO2PATnq5fSJEw,50,0.612,0.816,2,-10.604,0,0.0341,0.0416,0.138,0.0649,0.702,127.903,audio_features,4hFG8nbAwO2PATnq5fSJEw,spotify:track:4hFG8nbAwO2PATnq5fSJEw,https://api.spotify.com/v1/tracks/4hFG8nbAwO2PATnq5fSJEw,https://api.spotify.com/v1/audio-analysis/4hFG8nbAwO2PATnq5fSJEw,159385,4,2019
98,Ra Ra Riot,48,"['baroque pop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",Absolutely,5kjaMjkQxkJYZiDSIbuIF8,5kjaMjkQxkJYZiDSIbuIF8,0,0.596,0.888,11,-3.585,1,0.0378,0.000875,0.0,0.0861,0.727,102.016,audio_features,5kjaMjkQxkJYZiDSIbuIF8,spotify:track:5kjaMjkQxkJYZiDSIbuIF8,https://api.spotify.com/v1/tracks/5kjaMjkQxkJYZiDSIbuIF8,https://api.spotify.com/v1/audio-analysis/5kjaMjkQxkJYZiDSIbuIF8,226000,4,2019
99,Planet Perfecto Knights,39,[],ResuRection (Mixed) - Maurice West Remix,3nuBgvam9I9SSz7QAIDDmW,3nuBgvam9I9SSz7QAIDDmW,9,0.687,0.581,4,-11.74,0,0.0521,0.168,0.159,0.15,0.11,129.955,audio_features,3nuBgvam9I9SSz7QAIDDmW,spotify:track:3nuBgvam9I9SSz7QAIDDmW,https://api.spotify.com/v1/tracks/3nuBgvam9I9SSz7QAIDDmW,https://api.spotify.com/v1/audio-analysis/3nuBgvam9I9SSz7QAIDDmW,196784,4,2019
0,The Blaze,64,"['electronica', 'new french touch']",SHE,16IzV3JdxmR3X10ZbWHlfB,16IzV3JdxmR3X10ZbWHlfB,63,0.697,0.829,9,-8.869,0,0.0399,0.0314,0.283,0.307,0.0398,125.027,audio_features,16IzV3JdxmR3X10ZbWHlfB,spotify:track:16IzV3JdxmR3X10ZbWHlfB,https://api.spotify.com/v1/tracks/16IzV3JdxmR3X10ZbWHlfB,https://api.spotify.com/v1/audio-analysis/16IzV3JdxmR3X10ZbWHlfB,218653,4,2020
1,CamelPhat,66,"['deep tech house', 'edm', 'house', 'progressive house']",Be Someone,4esEsg9IxiTAGMBQLe9XOu,4esEsg9IxiTAGMBQLe9XOu,55,0.672,0.788,10,-8.393,0,0.0398,0.125,0.366,0.0829,0.356,121.99,audio_features,4esEsg9IxiTAGMBQLe9XOu,spotify:track:4esEsg9IxiTAGMBQLe9XOu,https://api.spotify.com/v1/tracks/4esEsg9IxiTAGMBQLe9XOu,https://api.spotify.com/v1/audio-analysis/4esEsg9IxiTAGMBQLe9XOu,204568,4,2020
2,The Blaze,64,"['electronica', 'new french touch']",PLACES,6mW2IiQDrp66AUjCsRu6Kg,6mW2IiQDrp66AUjCsRu6Kg,60,0.771,0.448,2,-9.513,1,0.0446,0.493,0.708,0.108,0.0364,99.994,audio_features,6mW2IiQDrp66AUjCsRu6Kg,spotify:track:6mW2IiQDrp66AUjCsRu6Kg,https://api.spotify.com/v1/tracks/6mW2IiQDrp66AUjCsRu6Kg,https://api.spotify.com/v1/audio-analysis/6mW2IiQDrp66AUjCsRu6Kg,214827,4,2020
3,Martin Garrix,78,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",Spotless,0HT6YGHjXKNvnTjGGtur3j,0HT6YGHjXKNvnTjGGtur3j,46,0.517,0.828,8,-5.648,0,0.0482,9.69e-05,0.841,0.411,0.0605,128.077,audio_features,0HT6YGHjXKNvnTjGGtur3j,spotify:track:0HT6YGHjXKNvnTjGGtur3j,https://api.spotify.com/v1/tracks/0HT6YGHjXKNvnTjGGtur3j,https://api.spotify.com/v1/audio-analysis/0HT6YGHjXKNvnTjGGtur3j,195005,4,2020
4,Tripes,35,"['classic greek rock', 'greek indie']",Kenourgia Zali,5QVyFUFTDSSdQmwHPwk09N,5QVyFUFTDSSdQmwHPwk09N,33,0.483,0.637,1,-10.082,0,0.0335,0.263,0.00122,0.112,0.622,135.496,audio_features,5QVyFUFTDSSdQmwHPwk09N,spotify:track:5QVyFUFTDSSdQmwHPwk09N,https://api.spotify.com/v1/tracks/5QVyFUFTDSSdQmwHPwk09N,https://api.spotify.com/v1/audio-analysis/5QVyFUFTDSSdQmwHPwk09N,305440,4,2020
5,Bicep,64,"['ambient house', 'electronica']",Glue,2aJDlirz6v2a4HREki98cP,2aJDlirz6v2a4HREki98cP,77,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,audio_features,2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/tracks/2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/audio-analysis/2aJDlirz6v2a4HREki98cP,269150,4,2020
6,Ezra Furman,48,"['alternative pop', 'transpop']",I Can Change,4g0Gfk8H7mBcNAtvKMCnza,4g0Gfk8H7mBcNAtvKMCnza,0,0.882,0.318,9,-9.897,1,0.0776,0.534,4e-05,0.075,0.929,120.066,audio_features,4g0Gfk8H7mBcNAtvKMCnza,spotify:track:4g0Gfk8H7mBcNAtvKMCnza,https://api.spotify.com/v1/tracks/4g0Gfk8H7mBcNAtvKMCnza,https://api.spotify.com/v1/audio-analysis/4g0Gfk8H7mBcNAtvKMCnza,295000,4,2020
7,Radiohead,81,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Street Spirit (Fade Out),5gz38AxRkD6Ywxd4fr2pLj,5gz38AxRkD6Ywxd4fr2pLj,0,0.488,0.453,4,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077,audio_features,5gz38AxRkD6Ywxd4fr2pLj,spotify:track:5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/tracks/5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/audio-analysis/5gz38AxRkD6Ywxd4fr2pLj,253853,4,2020
8,Brooks,60,"['edm', 'electro house', 'future house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",Waiting For Love,5e9lzDRWdQR6gGHjiTcg4M,5e9lzDRWdQR6gGHjiTcg4M,55,0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,audio_features,5e9lzDRWdQR6gGHjiTcg4M,spotify:track:5e9lzDRWdQR6gGHjiTcg4M,https://api.spotify.com/v1/tracks/5e9lzDRWdQR6gGHjiTcg4M,https://api.spotify.com/v1/audio-analysis/5e9lzDRWdQR6gGHjiTcg4M,157500,4,2020
9,Thanasis Papakonstantinou,44,['entehno'],Oneiro - Live,6GKCh64mzPE8ayDt2exICt,6GKCh64mzPE8ayDt2exICt,29,0.448,0.349,4,-10.369,0,0.0286,0.458,9.32e-05,0.0801,0.139,110.161,audio_features,6GKCh64mzPE8ayDt2exICt,spotify:track:6GKCh64mzPE8ayDt2exICt,https://api.spotify.com/v1/tracks/6GKCh64mzPE8ayDt2exICt,https://api.spotify.com/v1/audio-analysis/6GKCh64mzPE8ayDt2exICt,359320,4,2020
10,Sticky Fingers,67,"['australian reggae fusion', 'reggae fusion']",Australia Street,0O0M44llUQuPdJAkROQRch,0O0M44llUQuPdJAkROQRch,0,0.472,0.69,9,-8.092,0,0.0443,0.0219,0.0,0.0992,0.512,77.478,audio_features,0O0M44llUQuPdJAkROQRch,spotify:track:0O0M44llUQuPdJAkROQRch,https://api.spotify.com/v1/tracks/0O0M44llUQuPdJAkROQRch,https://api.spotify.com/v1/audio-analysis/0O0M44llUQuPdJAkROQRch,219027,4,2020
11,Billie Eilish,90,"['art pop', 'electropop', 'pop']",when the party's over,43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,85,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4,2020
12,Galantis,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Spaceship (feat. Uffie) - MOTi Remix,592JiALLj5xL5Z6LuMmaOV,592JiALLj5xL5Z6LuMmaOV,47,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,audio_features,592JiALLj5xL5Z6LuMmaOV,spotify:track:592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/tracks/592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/audio-analysis/592JiALLj5xL5Z6LuMmaOV,189524,4,2020
13,Arctic Monkeys,89,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",505,0BxE4FqsDD1Ot4YuBXwAPp,0BxE4FqsDD1Ot4YuBXwAPp,88,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,audio_features,0BxE4FqsDD1Ot4YuBXwAPp,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp,https://api.spotify.com/v1/audio-analysis/0BxE4FqsDD1Ot4YuBXwAPp,253587,4,2020
14,Sokratis Malamas,48,"['classic greek pop', 'entehno', 'laiko']",Giati Den Erhese Pote (Otan Se Thelo) - Live,0qOqNLIBxh88TFTwBojtKS,0qOqNLIBxh88TFTwBojtKS,37,0.372,0.608,4,-7.752,0,0.0689,0.236,0.0,0.926,0.17,100.979,audio_features,0qOqNLIBxh88TFTwBojtKS,spotify:track:0qOqNLIBxh88TFTwBojtKS,https://api.spotify.com/v1/tracks/0qOqNLIBxh88TFTwBojtKS,https://api.spotify.com/v1/audio-analysis/0qOqNLIBxh88TFTwBojtKS,215280,4,2020
